app_id,tag
1111090,Real-Time Strategy
1111090,Sandbox
1111090,Simulation
1111090,Strategy
1111090,Strategy RPG
1111090,Tower Defense
1111090,Wargame
1111120,RPG
1111210,Adventure
1111210,Simulation
1111210,Survival Horror
1111210,Walking Simulator
1111270,Action
1111300,Action
1111300,Adventure
1111300,FPS
1111300,Simulation
1111360,Action
1111360,Adventure
1111360,RPG
1111370,Visual Novel
1111380,Adventure
1111380,Science
1111380,Visual Novel
1111390,Adventure
1111390,Visual Novel
1111440,Action
1111450,Visual Novel
1111460,Adventure
1111460,Dating Sim
1111460,Life Sim
1111460,Management
1111460,RPG
1111460,Simulation
1111460,Tactical
1111460,Time Management
1111460,Visual Novel
1111500,Action
1111500,Adventure
1111500,RPG
1111540,Puzzle
1111590,2D Platformer
1111590,Action
1111590,Adventure
1111590,Arcade
1111590,Hack and Slash
1111590,Platformer
1111590,Precision Platformer
1111590,Puzzle Platformer
1111590,Side Scroller
1111600,Action
1111600,Arcade
1111600,Rhythm
1111600,Surreal
1111620,Adventure
1111620,Interactive Fiction
1111620,Visual Novel
1111650,3D Platformer
1111650,Action
1111650,Action-Adventure
1111650,Adventure
1111650,MOBA
1111650,Platformer
1111650,Puzzle
1111650,Racing
1111760,Simulation
1111830,Action
1111830,Action RPG
1111830,Experimental
1111830,Immersive Sim
1111830,Interactive Fiction
1111830,RPG
1111880,Action
1111880,Adventure
1111880,Survival Horror
1111970,Action
1112050,Action
1112050,Action RPG
1112050,Action-Adventure
1112050,Adventure
1112050,Hack and Slash
1112050,JRPG
1112050,Metroidvania
1112050,RPG
1112050,Strategy
1112050,Tactical RPG
1112050,Turn-Based Strategy
1112050,Turn-Based Tactics
1112100,Action
1112100,Action-Adventure
1112100,Adventure
1112100,Beat 'em up
1112100,FPS
1112100,Fighting
1112100,Immersive Sim
1112100,Simulation
1112150,3D Platformer
1112150,Adventure
1112150,Platformer
1112240,Action
1112240,Arcade
1112240,Platformer
1112240,Side Scroller
1112340,Adventure
1112340,Platformer
1112340,Puzzle
1112340,Puzzle Platformer
1112370,Action
1112370,Adventure
1112370,Platformer
1112370,Puzzle
1112370,Puzzle Platformer
1112380,Arcade
1112380,Logic
1112380,Simulation
1112400,Automobile Sim
1112400,Racing
1112420,Racing
1112420,Simulation
1112420,Sports
1112460,Racing
1112460,Simulation
1112460,Sports
1112470,Racing
1112470,Simulation
1112470,Sports
1112520,Action
1112520,RPG
1112521,Action
1112521,RPG
1112570,Action
1112570,Simulation
1112580,Adventure
1112580,Management
1112580,Naval Combat
1112580,RPG
1112580,Sandbox
1112580,Simulation
1112580,Strategy
1112580,Typing
1112620,Action RPG
1112620,Action-Adventure
1112620,Adventure
1112620,CRPG
1112620,Dungeon Crawler
1112620,Level Editor
1112620,RPG
1112690,Action
1112690,Arcade
1112690,FPS
1112690,Management
1112690,Shoot 'Em Up
1112690,Shooter
1112690,Survival
1112790,Agriculture
1112790,Automation
1112790,Base Building
1112790,Building
1112790,City Builder
1112790,Crafting
1112790,Economy
1112790,Management
1112790,Mining
1112790,Resource Management
1112790,Sandbox
1112790,Simulation
1112790,Strategy
1112790,Trains
1112830,Action
1112830,Puzzle
1112830,Stealth
1112870,Card Game
1112870,Strategy
1112870,Turn-Based Combat
1112890,Building
1112890,Life Sim
1112890,RPG
1112890,Simulation
1112930,Action RPG
1112930,Action Roguelike
1112930,Crafting
1112930,Dungeon Crawler
1112930,Hack and Slash
1112930,RPG
1112930,Roguelike
1112930,Swordplay
1112930,Traditional Roguelike
1112940,Adventure
1112940,RPG
1112960,Adventure
1112960,Driving
1112960,Racing
1112960,Sandbox
1112960,Survival
1112970,Action
1112970,RPG
1113000,Adventure
1113000,Dating Sim
1113000,JRPG
1113000,Party-Based RPG
1113000,RPG
1113000,Strategy
1113000,Turn-Based
1113000,Turn-Based Combat
1113000,Turn-Based Strategy
1113000,Visual Novel
1113030,4X
1113030,Action
1113030,Base Building
1113030,Building
1113030,City Builder
1113030,Management
1113030,Real-Time Strategy
1113030,Real-Time Tactics
1113030,Simulation
1113030,Space Sim
1113030,Strategy
1113030,Tactical
1113060,Strategy
1113090,Adventure
1113090,Time Management
1113140,Simulation
1113220,Interactive Fiction
1113220,Platformer
1113220,RPG
1113220,Survival
1113240,RPG
1113240,Real-Time Tactics
1113240,Strategy
1113300,Board Game
1113300,Hex Grid
1113300,Strategy
1113300,Strategy RPG
1113300,Tactical
1113300,Tactical RPG
1113300,Turn-Based
1113300,Turn-Based Strategy
1113300,Turn-Based Tactics
1113300,Wargame
1113310,Action
1113310,Action-Adventure
1113310,Adventure
1113310,Shoot 'Em Up
1113530,Action
1113550,Building
1113550,Level Editor
1113550,Puzzle
1113550,Sandbox
1113550,Simulation
1113550,Strategy
1113560,Action
1113560,Action RPG
1113560,Adventure
1113560,Bullet Hell
1113560,Character Action Game
1113560,Hack and Slash
1113560,JRPG
1113560,RPG
1113570,Card Battler
1113570,Card Game
1113570,Deckbuilder
1113570,JRPG
1113570,RPG
1113570,Strategy
1113570,Tabletop
1113570,Turn-Based
1113570,Turn-Based Combat
1113580,Adventure
1113580,Simulation
1113640,Action
1113690,Adventure
1113690,Logic
1113690,Nature
1113690,Puzzle
1113700,Simulation
1113730,3D Platformer
1113730,Action
1113750,Strategy
1113760,Adventure
1113760,Management
1113760,Strategy
1113770,Action
1113770,Adventure
1113770,Beat 'em up
1113770,Fighting
1113780,Adventure
1113780,Hidden Object
1113880,Action
1113940,Action
1113940,Platformer
1113940,Side Scroller
1113970,Adventure
1113970,Driving
1113970,Nature
1113970,Walking Simulator
1114000,Adventure
1114030,Puzzle
1114070,Crafting
1114070,Life Sim
1114070,Management
1114070,Resource Management
1114070,Simulation
1114070,Strategy
1114070,Time Management
1114090,Experimental
1114090,Surreal
1114090,Walking Simulator
1114110,Adventure
1114110,RPG
1114130,Immersive Sim
1114130,Life Sim
1114130,Nature
1114130,Simulation
1114210,Adventure
1114210,Grid-Based Movement
1114210,Logic
1114210,Puzzle
1114220,Adventure
1114220,CRPG
1114220,Crafting
1114220,RPG
1114230,Adventure
1114230,Hidden Object
1114230,Point & Click
1114230,Puzzle
1114260,Adventure
1114260,Visual Novel
1114270,Hidden Object
1114290,Arcade
1114290,Shooter
1114290,Sports
1114290,Strategy
1114380,Dating Sim
1114380,Logic
1114380,Management
1114380,Puzzle
1114380,Strategy
1114430,Adventure
1114430,Puzzle
1114430,Racing
1114460,Adventure
1114460,Arcade
1114460,Escape Room
1114460,Puzzle
1114460,Simulation
1114520,Management
1114520,Real-Time Strategy
1114520,Real-Time Tactics
1114520,Strategy
1114520,Survival
1114520,Time Management
1114530,Action
1114530,Action-Adventure
1114530,Arcade
1114530,Dungeon Crawler
1114530,Roguelike
1114530,Roguelite
1114530,Surreal
1114550,Action
1114550,Fighting
1114550,Sports
1114561,Action
1114561,Sports
1114620,2D Platformer
1114620,Action
1114620,Adventure
1114620,Arcade
1114620,Platformer
1114620,Precision Platformer
1114620,Puzzle Platformer
1114620,Racing
1114650,Adventure
1114650,RPG
1114740,Action
1114830,Action
1114830,Base Building
1114830,Real-Time Strategy
1114830,Simulation
1114830,Strategy
1114860,Card Game
1114860,Strategy
1114860,Turn-Based Strategy
1114870,Action
1114870,Action RPG
1114870,Action-Adventure
1114870,Adventure
1114870,RPG
1114870,Roguelite
1114900,2D Platformer
1114900,3D Platformer
1114900,Action
1114900,Action-Adventure
1114900,Adventure
1114900,Platformer
1114900,Side Scroller
1114940,2D Platformer
1114940,Action
1114940,Adventure
1114940,Arcade
1114940,Level Editor
1114940,Platformer
1114940,Precision Platformer
1114950,Adventure
1114950,JRPG
1114950,RPG
1114950,Typing
1115050,2D Platformer
1115050,Action
1115050,Adventure
1115050,Artificial Intelligence
1115050,Platformer
1115050,Precision Platformer
1115050,Puzzle Platformer
1115050,Side Scroller
1115060,Adventure
1115110,3D Platformer
1115110,Adventure
1115110,Platformer
1115110,Strategy
1115450,Action
1115450,City Builder
1115450,Management
1115450,Resource Management
1115450,Simulation
1115450,Strategy
1115580,Action
1115580,Action Roguelike
1115580,Arcade
1115580,Bullet Hell
1115580,Roguelike
1115580,Roguelite
1115580,Shoot 'Em Up
1115580,Shooter
1115580,Side Scroller
1115610,Action
1115610,Action Roguelike
1115610,Action-Adventure
1115610,Adventure
1115610,Bullet Hell
1115610,Shooter
1115610,Surreal
1115610,Top-Down Shooter
1115610,Twin Stick Shooter
1115620,Arcade
1115620,Side Scroller
1115640,2D Platformer
1115640,Party-Based RPG
1115640,RPG
1115640,Strategy
1115640,Swordplay
1115640,Tactical RPG
1115640,Turn-Based
1115640,Turn-Based Combat
1115640,Turn-Based Strategy
1115640,Turn-Based Tactics
1115660,Adventure
1115660,Simulation
1115690,Adventure
1115690,Interactive Fiction
1115690,Inventory Management
1115690,Management
1115690,Point & Click
1115690,Puzzle
1115690,RPG
1115690,Resource Management
1115690,Simulation
1115690,Strategy
1115780,Adventure
1115780,Point & Click
1115780,Puzzle
1115780,Surreal
1115860,Strategy
1115870,Puzzle
1115870,Sokoban
1115870,Strategy
1115980,Adventure
1116030,Adventure
1116030,JRPG
1116030,RPG
1116060,Action
1116060,Adventure
1116060,RPG
1116060,Souls-like
1116100,Action
1116100,Action-Adventure
1116100,Adventure
1116100,Bullet Hell
1116100,FPS
1116100,Looter Shooter
1116100,On-Rails Shooter
1116100,Real-Time Tactics
1116100,Rhythm
1116100,Shooter
1116100,Simulation
1116100,Space Sim
1116100,Strategy
1116100,Survival
1116110,Board Game
1116110,Grid-Based Movement
1116110,Level Editor
1116110,Strategy
1116110,Tactical
1116110,Turn-Based
1116110,Turn-Based Combat
1116110,Turn-Based Tactics
1116210,Adventure
1116210,RPG
1116210,Visual Novel
1116230,Action
1116230,Adventure
1116230,FPS
1116230,Puzzle
1116230,Shooter
1116230,Survival
1116230,Survival Horror
1116260,Action
1116260,Action-Adventure
1116260,Adventure
1116260,Dystopian
1116260,Platformer
1116260,Point & Click
1116260,Puzzle
1116260,Puzzle Platformer
1116260,Side Scroller
1116260,Stealth
1116260,Surreal
1116280,Arcade
1116280,RPG
1116280,Strategy
1116280,Tactical RPG
1116280,Turn-Based Combat
1116280,Turn-Based Strategy
1116280,Turn-Based Tactics
1116290,Adventure
1116290,Hidden Object
1116290,Logic
1116290,Platformer
1116290,Puzzle
1116290,Puzzle Platformer
1116310,Simulation
1116430,Arcade
1116430,Mystery Dungeon
1116430,Real-Time Strategy
1116430,Real-Time Tactics
1116430,Strategy
1116430,Tactical
1116430,Tower Defense
1116450,Action
1116490,Adventure
1116490,Visual Novel
1116520,Adventure
1116520,Hidden Object
1116520,Platformer
1116520,Surreal
1116520,Walking Simulator
1116550,Action
1116550,Adventure
1116550,Bullet Hell
1116550,Flight
1116550,On-Rails Shooter
1116550,RPG
1116550,Racing
1116550,Shooter
1116550,Simulation
1116550,Sports
1116550,Strategy
1116580,3D Platformer
1116580,Adventure
1116580,Platformer
1116580,Puzzle
1116580,Puzzle Platformer
1116590,Action
1116590,Board Game
1116620,Action
1116621,Action
1116650,Simulation
1116700,Adventure
1116700,Hidden Object
1116770,Action
1116770,Adventure
1116770,Fighting
1116780,Action
1116780,Adventure
1116780,Card Game
1116780,Platformer
1116860,Action
1116870,Adventure
1116880,4X
1116880,Alternate History
1116880,Grand Strategy
1116880,Resource Management
1116880,Strategy
1116880,Tactical
1116880,Turn-Based Combat
1116880,Turn-Based Strategy
1116880,Turn-Based Tactics
1116960,Action
1116960,Fighting
1116960,Sandbox
1116990,RPG
1117030,Adventure
1117120,Action
1117120,Adventure
1117120,FPS
1117120,Puzzle
1117120,Shooter
1117120,Survival Horror
1117120,Walking Simulator
1117140,Driving
1117140,Simulation
1117250,Action
1117250,Adventure
1117310,Puzzle
1117310,Strategy
1117350,Action
1117350,FPS
1117350,Hero Shooter
1117350,Mechs
1117350,Shooter
1117350,Tactical
1117350,Third-Person Shooter
1117390,Action
1117390,Adventure
1117390,Alternate History
1117390,FPS
1117390,Puzzle
1117420,Action
1117420,Platformer
1117480,Dungeon Crawler
1117480,Mechs
1117480,RPG
1117480,Roguelike
1117480,Tactical
1117480,Tactical RPG
1117480,Tanks
1117480,Turn-Based
1117480,Turn-Based Combat
1117480,Turn-Based Tactics
1117480,Vehicular Combat
1117660,2D Platformer
1117660,Adventure
1117660,Building
1117660,Mining
1117660,Platformer
1117660,Resource Management
1117660,Science
1117670,2D Platformer
1117670,Action
1117670,Action Roguelike
1117670,Platformer
1117670,Roguelike
1117670,Roguelite
1117670,Shooter
1117810,Action
1117810,Bullet Hell
1117850,2D Platformer
1117850,Action
1117850,Adventure
1117850,Bullet Hell
1117850,Platformer
1117850,Souls-like
1117860,RPG
1117860,Strategy
1117880,Action
1117880,Adventure
1117880,Arcade
1117880,Bullet Hell
1117880,Platformer
1117880,Side Scroller
1117890,Action
1117890,Adventure
1117890,Arcade
1117890,Platformer
1117930,Action
1117930,Adventure
1117930,RPG
1118000,Interactive Fiction
1118000,Visual Novel
1118012,Action
1118021,Action
1118024,Action
1118025,Action
1118026,Action
1118029,Action
1118050,Logic
1118050,Match 3
1118050,Mechs
1118050,Puzzle
1118050,RPG
1118050,Real-Time Tactics
1118050,Strategy RPG
1118050,Tower Defense
1118050,Trading
1118070,Action
1118070,Action-Adventure
1118070,Immersive Sim
1118070,Shoot 'Em Up
1118070,Shooter
1118070,Side Scroller
1118070,Simulation
1118070,Space Sim
1118070,Top-Down Shooter
1118100,Strategy
1118110,Adventure
1118110,Driving
1118110,Management
1118110,Mining
1118110,Sandbox
1118110,Simulation
1118110,Strategy
1118120,Action
1118120,Adventure
1118130,Action
1118130,Adventure
1118170,Action
1118170,Adventure
1118240,Adventure
1118240,Driving
1118240,Walking Simulator
1118270,Racing
1118270,Simulation
1118270,Sports
1118272,Racing
1118272,Simulation
1118272,Sports
1118274,Racing
1118274,Simulation
1118274,Sports
1118275,Racing
1118275,Simulation
1118275,Sports
1118288,Racing
1118288,Simulation
1118288,Sports
1118290,Racing
1118290,Simulation
1118290,Sports
1118292,Racing
1118292,Simulation
1118292,Sports
1118310,Arcade
1118310,Simulation
1118350,Action
1118350,Experimental
1118350,Platformer
1118350,Shooter
1118380,Programming
1118410,2D Fighter
1118410,Action
1118410,Fighting
1118410,Hack and Slash
1118410,Souls-like
1118470,Action
1118470,Adventure
1118470,Strategy
1118580,Action
1118700,3D Platformer
1118700,Adventure
1118700,Platformer
1118700,Side Scroller
1118730,Adventure
1118740,Action
1118740,Action-Adventure
1118740,Adventure
1118740,Flight
1118740,Real-Time Tactics
1118740,Simulation
1118740,Strategy
1118820,Action
1118820,Shooter
1118820,Third-Person Shooter
1118840,Interactive Fiction
1118840,Visual Novel
1118880,Simulation
1118880,Visual Novel
1118920,Action
1118920,Base Building
1118920,FPS
1118920,Sandbox
1118920,Shooter
1118920,Wargame
1119060,Survival Horror
1119430,Adventure
1119430,Immersive Sim
1119430,Simulation
1119430,Walking Simulator
1119480,Sandbox
1119480,Simulation
1119480,Strategy
1119590,Action
1119590,Adventure
1119600,Adventure
1119600,Immersive Sim
1119600,Management
1119600,Open World Survival Craft
1119600,Resource Management
1119600,Roguelike
1119600,Roguelite
1119600,Simulation
1119600,Strategy
1119600,Survival
1119600,Turn-Based Strategy
1119620,Racing
1119700,4X
1119700,Board Game
1119700,Building
1119700,City Builder
1119700,Colony Sim
1119700,Economy
1119700,Hex Grid
1119700,Management
1119700,Resource Management
1119700,Roguelike
1119700,Sandbox
1119700,Strategy
1119700,Survival
1119700,Tabletop
1119700,Turn-Based Strategy
1119710,Adventure
1119710,Point & Click
1119710,Puzzle
1119710,Visual Novel
1119730,Driving
1119730,Economy
1119730,Farming Sim
1119730,Hunting
1119730,Immersive Sim
1119730,Management
1119730,Nature
1119730,Sandbox
1119730,Simulation
1119800,Adventure
1119800,Souls-like
1119840,Action
1119840,Action RPG
1119840,Action-Adventure
1119840,Adventure
1119840,Crafting
1119840,Dungeon Crawler
1119840,Hack and Slash
1119840,RPG
1119840,Souls-like
1119860,Action
1119860,Action RPG
1119860,Adventure
1119860,Hack and Slash
1119860,RPG
1119940,Action
1119940,Adventure
1119940,Arcade
1119940,Building
1119940,City Builder
1119940,Match 3
1119940,Puzzle
1119940,Simulation
1119960,Adventure
1119960,Simulation
1119970,Adventure
1119970,Agriculture
1119970,Building
1119970,Farming Sim
1119970,Resource Management
1119970,Simulation
1119970,Strategy
1119970,Survival
1119970,Time Management
1119970,Turn-Based Combat
1119980,3D Platformer
1119980,Action
1119980,Action-Adventure
1119980,FPS
1119980,Hidden Object
1119980,Platformer
1119980,Puzzle
1119980,Puzzle Platformer
1119980,Shooter
1120090,Action
1120210,Sandbox
1120210,Simulation
1120210,Strategy
1120240,Action
1120240,Adventure
1120240,Shooter
1120240,Top-Down Shooter
1120280,4X
1120280,Economy
1120280,Strategy
1120280,Turn-Based
1120300,Simulation
1120301,Simulation
1120302,Simulation
1120304,Simulation
1120305,Simulation
1120320,Adventure
1120320,Base Building
1120320,Building
1120320,Economy
1120320,Immersive Sim
1120320,Management
1120320,Sandbox
1120320,Simulation
1120360,Adventure
1120360,Dungeon Crawler
1120360,Interactive Fiction
1120360,JRPG
1120360,Puzzle
1120360,RPG
1120360,Survival Horror
1120370,Sandbox
1120370,Simulation
1120370,Word Game
1120400,Dungeon Crawler
1120400,Grid-Based Movement
1120400,RPG
1120400,Roguelike
1120400,Sandbox
1120400,Tactical
1120400,Tactical RPG
1120400,Traditional Roguelike
1120400,Turn-Based
1120400,Turn-Based Combat
1120400,Turn-Based Tactics
1120410,Simulation
1120420,Action
1120420,Adventure
1120420,Logic
1120420,Puzzle
1120420,Puzzle Platformer
1120420,Surreal
1120480,Action
1120480,Action-Adventure
1120480,FPS
1120480,Shooter
1120540,Simulation
1120540,Sports
1120550,Simulation
1120550,Sports
1120560,Adventure
1120560,Dystopian
1120560,Point & Click
1120560,Survival Horror
1120580,4X
1120580,City Builder
1120580,Management
1120580,Simulation
1120580,Strategy
1120580,Turn-Based
1120580,Turn-Based Strategy
1120620,Adventure
1120620,RPG
1120630,Adventure
1120630,RPG
1120690,Action
1120690,Adventure
1120690,Experimental
1120690,Survival
1120700,Adventure
1120700,Point & Click
1120800,Adventure
1120800,Hidden Object
1120810,Action
1120810,Action RPG
1120810,Adventure
1120810,Hack and Slash
1120810,Metroidvania
1120810,Platformer
1120810,RPG
1120810,Side Scroller
1120810,Souls-like
1120810,Strategy
1120850,Action
1120850,FPS
1120850,Shooter
1120920,Action
1120920,Immersive Sim
1120920,On-Rails Shooter
1120920,Racing
1120920,Shoot 'Em Up
1120920,Simulation
1120920,Sports
1120940,Adventure
1120940,Surreal
1120940,Walking Simulator
1120950,Platformer
1120950,Precision Platformer
1120960,Action
1120960,Adventure
1120960,Base Building
1120960,Building
1120960,Crafting
1120960,Mining
1120960,Sandbox
1120960,Simulation
1120960,Survival
1120980,Action
1120980,Action Roguelike
1120980,Adventure
1120980,RPG
1120980,Roguelike
1120980,Roguelite
1121000,Adventure
1121000,RPG
1121020,Driving
1121020,Management
1121020,Simulation
1121030,Simulation
1121090,Simulation
1121140,Action-Adventure
1121140,Immersive Sim
1121140,Interactive Fiction
1121140,Puzzle
1121140,Surreal
1121190,Action
1121200,Building
1121200,City Builder
1121200,Economy
1121200,Level Editor
1121200,Sandbox
1121200,Simulation
1121230,Logic
1121230,Point & Click
1121230,Puzzle
1121230,Side Scroller
1121230,Tactical
1121270,Action
1121270,Arcade
1121270,Flight
1121270,Sports
1121300,Visual Novel
1121420,Action
1121420,Action RPG
1121420,Hack and Slash
1121420,RPG
1121420,Real-Time Strategy
1121420,Real-Time Tactics
1121420,Simulation
1121420,Strategy
1121420,Strategy RPG
1121420,Tactical RPG
1121430,Simulation
1121430,Sports
1121490,Action
1121490,Bullet Hell
1121490,FPS
1121490,Shooter
1121490,Strategy
1121530,Logic
1121530,Puzzle
1121550,Adventure
1121550,Puzzle
1121560,Action
1121560,Adventure
1121560,Crafting
1121560,JRPG
1121560,RPG
1121560,Turn-Based
1121560,Turn-Based Combat
1121580,Action
1121580,Adventure
1121580,RPG
1121580,Roguelite
1121590,Action
1121590,Adventure
1121650,Action
1121650,Arcade
1121650,Arena Shooter
1121650,Clicker
1121650,Roguelite
1121650,Shooter
1121650,Thriller
1121680,Action
1121680,Crafting
1121680,FPS
1121680,Third-Person Shooter
1121710,Action
1121710,Adventure
1121710,FPS
1121710,Shooter
1121710,Survival
1121710,Third-Person Shooter
1121720,CRPG
1121720,Dungeon Crawler
1121720,Hack and Slash
1121720,Party-Based RPG
1121720,RPG
1121720,Strategy RPG
1121720,Tactical
1121720,Turn-Based Combat
1121720,Turn-Based Tactics
1121740,Adventure
1121740,RPG
1121780,JRPG
1121780,RPG
1121780,Turn-Based
1121780,Turn-Based Combat
1121910,Alternate History
1121910,Dating Sim
1121910,FPS
1121910,Simulation
1121910,Souls-like
1121910,Visual Novel
1121930,Level Editor
1121930,Rhythm
1121960,Action
1121960,Adventure
1121960,RPG
1121970,Action
1121970,Adventure
1121970,RPG
1122050,2D Platformer
1122050,Action
1122050,Action-Adventure
1122050,Beat 'em up
1122050,Bullet Hell
1122050,Metroidvania
1122050,Platformer
1122050,Side Scroller
1122100,3D Platformer
1122100,Action
1122100,Action-Adventure
1122100,Adventure
1122100,Comic Book
1122100,Rhythm
1122110,Action
1122110,CRPG
1122110,FMV
1122110,Puzzle
1122110,RPG
1122110,Simulation
1122110,Survival
1122120,Base Building
1122120,Building
1122120,City Builder
1122120,Economy
1122120,Level Editor
1122120,Management
1122120,Resource Management
1122120,Sandbox
1122120,Simulation
1122120,Strategy
1122120,Trains
1122150,Adventure
1122150,Artificial Intelligence
1122150,Puzzle
1122150,Simulation
1122150,Walking Simulator
1122180,Action
1122180,Adventure
1122180,Survival
1122180,Walking Simulator
1122250,Adventure
1122250,Simulation
1122270,Adventure
1122270,Hidden Object
1122270,Strategy
1122280,2D Platformer
1122280,Action
1122280,Metroidvania
1122280,Platformer
1122280,Side Scroller
1122290,Action
1122290,Adventure
1122290,RPG
1122340,Cooking
1122340,Crafting
1122340,Immersive Sim
1122340,Inventory Management
1122340,Life Sim
1122340,Management
1122340,Resource Management
1122340,Simulation
1122360,Action-Adventure
1122360,Adventure
1122360,Hero Shooter
1122360,Hidden Object
1122360,Puzzle
1122400,Action
1122400,Adventure
1122400,Simulation
1122490,Action
1122490,Adventure
1122490,RPG
1122680,Action
1122680,Adventure
1122690,Adventure
1122690,Interactive Fiction
1122690,Thriller
1122700,Adventure
1122700,Hidden Object
1122700,Interactive Fiction
1122700,Point & Click
1122700,Visual Novel
1122720,Action
1122720,Action-Adventure
1122720,Adventure
1122720,Arcade
1122720,Rhythm
1122730,Adventure
1122730,Dungeon Crawler
1122730,JRPG
1122730,RPG
1122740,Adventure
1122750,Adventure
1122750,Puzzle
1122750,RPG
1122780,Adventure
1122780,Character Action Game
1122780,Modern
1122780,Side Scroller
1122780,Surreal
1122830,Action
1122830,Adventure
1122830,Arcade
1122830,Platformer
1122830,Puzzle Platformer
1122830,Roguelite
1122830,Shooter
1122830,Side Scroller
1122960,Adventure
1122970,Action
1122970,Adventure
1122970,FPS
1122970,Simulation
1122970,Strategy
1122970,Survival
1123050,Action
1123050,Action RPG
1123050,Action-Adventure
1123050,Adventure
1123050,Metroidvania
1123050,Platformer
1123050,Side Scroller
1123050,Souls-like
1123050,Surreal
1123080,Action RPG
1123080,Action-Adventure
1123080,Adventure
1123080,Bullet Hell
1123080,Puzzle
1123080,Puzzle Platformer
1123080,RPG
1123090,Idler
1123090,Immersive Sim
1123090,Management
1123090,Point & Click
1123090,Programming
1123090,Simulation
1123090,Strategy
1123090,Time Management
1123090,Walking Simulator
1123150,Simulation
1123230,Action
1123230,Shoot 'Em Up
1123270,RPG
1123300,Management
1123300,Simulation
1123300,Strategy
1123300,Strategy RPG
1123300,Tower Defense
1123310,Action
1123310,Adventure
1123310,Arcade
1123310,Puzzle
1123310,Racing
1123310,Runner
1123310,Simulation
1123340,Action
1123340,Adventure
1123340,Bullet Hell
1123340,Platformer
1123360,2D Platformer
1123360,Action
1123360,Platformer
1123360,Rhythm
1123360,Runner
1123390,Action
1123390,Racing
1123400,Action
1123400,Adventure
1123400,RPG
1123450,Adventure
1123450,Metroidvania
1123450,Puzzle
1123450,RPG
1123460,Adventure
1123460,Dating Sim
1123460,Interactive Fiction
1123460,Puzzle
1123460,RPG
1123460,Simulation
1123460,Survival
1123460,Visual Novel
1123500,Action
1123500,Action RTS
1123500,Action-Adventure
1123500,Base Building
1123500,Building
1123500,Modern
1123500,Real-Time Strategy
1123500,Resource Management
1123500,Strategy
1123500,Tactical
1123500,Wargame
1123510,Adventure
1123510,Simulation
1123510,Visual Novel
1123550,RPG
1123550,Sports
1123550,Strategy
1123610,2D Fighter
1123610,2D Platformer
1123610,3D Platformer
1123610,Action
1123610,Adventure
1123610,Puzzle Platformer
1123650,Simulation
1123770,Action
1123770,Action Roguelike
1123770,Adventure
1123770,Dungeon Crawler
1123770,Fighting
1123770,Roguelike
1123770,Roguelite
1123770,Souls-like
1123830,Agriculture
1123830,Building
1123830,City Builder
1123830,Economy
1123830,Farming Sim
1123830,Inventory Management
1123830,Management
1123830,Resource Management
1123830,Sandbox
1123830,Simulation
1123830,Strategy
1123960,RPG
1123960,Simulation
1124030,Adventure
1124050,Action
1124050,Action-Adventure
1124050,Adventure
1124050,Beat 'em up
1124050,Fighting
1124050,Hack and Slash
1124050,Modern
1124050,Side Scroller
1124060,JRPG
1124060,RPG
1124070,Action
1124070,Strategy
1124070,Tower Defense
1124080,Action
1124080,Card Battler
1124080,Card Game
1124080,Deckbuilder
1124080,RPG
1124080,Real-Time Tactics
1124080,Roguelike
1124080,Roguelike Deckbuilder
1124080,Roguelite
1124080,Strategy
1124080,Strategy RPG
1124090,Interactive Fiction
1124090,JRPG
1124090,Puzzle
1124090,RPG
1124090,Survival
1124090,Survival Horror
1124140,Adventure
1124160,3D Platformer
1124160,Action
1124160,Adventure
1124160,Platformer
1124160,Puzzle
1124160,Puzzle Platformer
1124180,Arcade
1124180,Automation
1124180,Building
1124180,City Builder
1124180,Economy
1124180,Management
1124180,Puzzle
1124180,Real-Time Tactics
1124180,Sandbox
1124180,Simulation
1124180,Strategy
1124180,Time Management
1124180,Trains
1124190,Automobile Sim
1124190,Driving
1124190,Simulation
1124260,Base Building
1124260,Building
1124260,City Builder
1124260,Colony Sim
1124260,Economy
1124260,Management
1124260,Nature
1124260,Resource Management
1124260,Sandbox
1124260,Simulation
1124260,Strategy
1124530,Simulation
1124530,Sports
1124530,Strategy
1124560,Action
1124560,Action RPG
1124560,Beat 'em up
1124560,Hack and Slash
1124560,Metroidvania
1124560,RPG
1124600,Action
1124600,Action-Adventure
1124600,Adventure
1124600,FPS
1124600,Fighting
1124600,Mystery Dungeon
1124600,Puzzle
1124600,Shooter
1124640,Dystopian
1124640,Simulation
1124660,Action
1124660,Adventure
1124660,RPG
1124660,Simulation
1124660,Strategy
1124710,Action
1124710,Mechs
1124830,Action
1124830,Bullet Hell
1124830,RPG
1124830,Shoot 'Em Up
1124850,Action
1124850,Simulation
1124940,Action
1124940,Arena Shooter
1124940,MOBA
1124940,Real-Time Strategy
1124940,Shoot 'Em Up
1124940,Shooter
1124940,Strategy
1124940,Tactical
1124940,Top-Down Shooter
1124940,Twin Stick Shooter
1124990,2D Platformer
1124990,Action
1124990,Arcade
1124990,Platformer
1124990,Shoot 'Em Up
1124990,Shooter
1125000,Action
1125000,Bullet Hell
1125000,Shoot 'Em Up
1125020,City Builder
1125020,Simulation
1125020,Strategy
1125020,Survival
1125110,Action
1125110,Action RPG
1125110,Adventure
1125110,Hack and Slash
1125110,Metroidvania
1125110,RPG
